,Sex,Sample ID,Season,Site,Month,Year,Ad_Atlantic_Salmon,Ad_cutthroat_trout,Ad_dolly_varden,Ad_Chinook_salmon,Ad_chum_salmon,Ad_coho_salmon,Ad_pink_salmon,Ad_sockeye_salmon,Ad_steelhead,American_Shad,Atka_Mackerel,Bathyraja_interrupta,Bay_Goby,Bering_Flounder,Big_Skate,Blackbelly_Eelpout,Buffalo_Sculpin,Butter_Sole,Cabezon,California_Market_Squid,Capelin,China_Rockfish,Dover_Sole,Dungeness_crab,English_Sole,Eulachon,Giant_Pacific_Octopus,Giant_Wrymouth,Great_Sculpin,Juv_Atlantic_salmon,Juv_Chinook_salmon,Juv_chum_salmon,Juv_coho_salmon,Juv_cutthroat_trout,Juv_dolly_varden,Juv_pink_salmon_,Juv_sockeye_salmon,Juv_steelhead,Kelp_Greenling,Lingcod,Longfin_Smelt,Longspine_Combfish,Magister_armhook_squid,Northern_Anchovy,Northern_Clingfish,Northern_Smoothtongue,Pacific_Cod,Pacific_Hake,Pacific_Halibut,Pacific_Herring,Pacific_Red_Octopus,Pacific_Sand_Lance,Pacific_Sandfish,Pacific_Staghorn_Sculpin,Pacific_Tomcod,Padded_Sculpin,Pile_Surfperch,Plainfin_Midshipman,Prickly_Sculpin,Puget_Sound_Rockfish,Red_Irish_Lord,River_Lamprey,Rock_Gunnel,Sablefish,Saddleback_Gunnel,Sand_Sole,Shiner_Surfperch,Snake_Prickleback,Speckled_Sanddab,Spiny_Dogfish,Spotted_Ratfish,Starry_Flounder,Striped_Surfperch,Surf_Smelt,Tadpole_Sculpin,Threespine_Stickleback,Walleye_Pollock,Whitebait_Smelt,Whitespotted_Greenling,Wolf_Eel,Unnamed: 86,Batrachoidiformes,Cephalopoda,Chimaeriformes,Clupeiformes,Crustacea,Gadiformes,Gasterosteiformes,Gobiesociformes,Osmeriformes,Perciformes,Petromyzontiformes,Pleuronectiformes,Rajiformes,Salmoniformes,Scorpaeniformes,Squaliformes
Surf_Smelt,0.38414824884680576,13.435890546478774,0.7635289842083194,0.5969641838394617,0.9966186063728006,0.70159477361101,0.45685043850367835,0.49581945896792223,0.2049300478895436,0.4224304380418161,0.8082192908620769,0.217625516035308,0.5275822110438844,0.5270953087355585,0.2656028039909796,0.7945119888399149,0.673029614299251,0.9699490472171604,0.4275477711153941,0.32346658005792517,0.06283882923362383,0.31275731813620644,0.2937942518538533,0.06373358486468084,0.005564813381339739,0.4836588885312675,0.06517894715449069,0.8265919514134642,0.6109664894991096,0.009353435236388874,0.6221623729041387,0.8876995186243795,0.47799696402057534,0.4174710236086512,0.6812872041300222,0.02693085352061897,0.6676079249299042,0.1920188086202511,0.06492204869576201,0.6913169613115381,0.6552749001323795,0.8825019206820919,0.773937608033174,0.9634653386751401,0.9382730893162528,0.3769087139171653,0.8118485953048166,0.8067492706385561,0.7467730251110655,0.4039249654679825,0.49134850146720566,0.5203708360201922,0.5829374262457101,0.768753721519906,0.49917722443039214,0.7003105978333315,0.10103310039349622,0.055583959864768606,0.20121939929253652,0.8083942544108741,0.5546013326891766,0.841617562608935,0.8524267739244343,0.36383599930048505,0.8290068237387649,0.556997642573862,0.8874182767709057,0.36830789527472996,0.5294044496271803,0.5890415465566317,0.2686223789328953,0.9433962528944,0.14772195731043536,0.19148073154996026,0.20156087172094272,0.6640286739075799,0.506592485515136,0.9325637579344329,0.09246831415581114,0.0,0.5600279238074236,0.9414342292388639,0.9689399284705403,0.4753485535042753,0.7658220608851539,0.20376370331732785,0.2600997458496779,0.35318331232970135,0.27927598773940765,0.06347890285058444,0.06989911474293953,0.8357393845248658,0.3599285000286423,0.7804829936433629,0.21148269123781327,0.015763919356410527,0.11557677809046529,0.1899113389003788,0.38038805055609515,0.6103846050064594,0.6960523005709489,0.3077274002882311,0.2575072837698261
Tadpole_Sculpin,0.3330237780258305,13.717448762547628,0.8578831902343067,0.5748550217100401,0.5011905049499871,0.32589772740758405,0.17150715846519626,0.09492439894324711,0.9965709734972951,0.9793864150007581,0.26792634575039975,0.5062695644448141,0.7563755371216541,0.5744228749156522,0.7087056361649758,0.7191741576118321,0.5359069389983107,0.6587857751191734,0.9006700301826087,0.9029471566669126,0.5407667136737845,0.11349824385155893,0.09419288115459745,0.33480578923156223,0.7409314035927422,0.716197279642194,0.6682098135769381,0.9594943159353132,0.1369757403566405,0.8809913842028672,0.7479306289795082,0.6337498164093278,0.49600103155962494,0.1680223545365087,0.5469752448417754,0.5836149060901727,0.5288997845481235,0.6784023947523206,0.5987534714649306,0.44400150946451045,0.6148028920983438,0.958215098374442,0.8907120833991438,0.09050976864668436,0.08032244040684389,0.2005920122064726,0.3123030085759877,0.6138056599631257,0.14281293917571758,0.3134953293993601,0.6587776415429978,0.911506879536564,0.05966816543512299,0.7527213366679218,0.37667030434647253,0.658285248715418,0.2579696937509812,0.229011735622903,0.14814662000107248,0.1550328254723825,0.11885098678817152,0.5917060323263831,0.028146292947016538,0.5520309322631877,0.6353373705542317,0.5594575599190076,0.8335331646317694,0.4592558192039813,0.20710683090680337,0.010236433436034642,0.20981248594192137,0.745402764112987,0.7793549075460207,0.29897317781599997,0.44263271153020767,0.39078388958701016,0.9561845407343498,0.08133649959172196,0.27504946625743765,0.5600279238074236,0.0,0.8564861117659573,0.017724241718830247,0.10293368255228375,0.6525594059725143,0.27797813282381667,0.42931999863943016,0.11374991343013197,0.42973506262935024,0.8615745685404501,0.7439674415427141,0.5438805734962388,0.3207689633575618,0.29612271766752696,0.6644694872864614,0.944551130854032,0.985268034485942,0.9002110782041234,0.15759475913137222,0.7250188886386808,0.21532695194413454,0.5044504002362599,0.49625680800009264
Threespine_Stickleback,0.9637921765725151,13.595219906208877,0.3003335231256712,0.312127930682769,0.2411692714253576,0.6374862057152374,0.9043481120254225,0.8852407172981955,0.009774456444261781,0.80390913148752,0.9146235018571214,0.5601089828804005,0.814235862491149,0.812868804717777,0.55715723573388,0.8989402423028496,0.4149881323010641,0.13787473363354963,0.35807763252342184,0.7257320017496768,0.6651433689549475,0.7943803910600751,0.1933628961258701,0.9516801753644452,0.6619318761585926,0.6069410542305288,0.9529065631757238,0.6963627074606114,0.5563003006142097,0.8874735180020857,0.32631713602931356,0.7349856549766633,0.5797756458957909,0.8571789852832673,0.5620086944043016,0.8406963160645514,0.007950178119947249,0.3609850724013972,0.630137797245635,0.8297254685794662,0.9389142184106792,0.5231630135553073,0.8963034946340268,0.03653071509222283,0.8553072973020962,0.8053186922356258,0.9086545063822963,0.17813655737187106,0.19000528959995389,0.9120794845856117,0.4995230893518531,0.896568083028452,0.04592231557116733,0.9000282521779657,0.18175178331846875,0.9939114160437358,0.5868777924744298,0.5603867181639633,0.14031962902721007,0.16927463114808405,0.22540607798820422,0.5490387529037435,0.9753535314373468,0.8257450651357384,0.25077672573353993,0.8756763763657013,0.157122032610985,0.4108593705619077,0.012587600145428812,0.9132146498970773,0.16131540151459578,0.9072831880469551,0.35580647431839807,0.86639343997634,0.16454617528155613,0.4935840911410184,0.9613484311094704,0.6546252574706424,0.39521279829560185,0.9414342292388639,0.8564861117659573,0.0,0.3223400313412015,0.0006521084739189442,0.2754309509774664,0.36345306812095957,0.543704359276291,0.35907719046517184,0.17845518192695842,0.3023763669761844,0.08553391148377143,0.18091252399774382,0.7272929367371883,0.6625135179602472,0.7006832774370865,0.6175676677650719,0.7750582169183008,0.030282761561392313,0.8829788210920465,0.6410877495943875,0.9314566917159245,0.37480807041580244,0.17840195937327274
Walleye_Pollock,0.7445011365069325,13.308135164135422,0.7996966919099573,0.29966464880714727,0.05699500231718124,0.8110262867374721,0.24861249340691638,0.6183171864178815,0.7027795206656721,0.8973361805592754,0.83491606210481,0.6958306673393448,0.8225720521933108,0.4153077785078829,0.9140196683913253,0.16948311978917263,0.543938724174961,0.9570033374169438,0.9553667859190899,0.27001378375046337,0.5318507294030335,0.6338621642529968,0.2553535162707332,0.7884234028283346,0.4454179356529392,0.8396276976276359,0.5523302413903981,0.12256821855215916,0.8757900697083935,0.5032089083814947,0.9495671307840997,0.38411037344191223,0.24728042100557468,0.06514082735895921,0.4079375023512999,0.32520124017221175,0.7185527166987951,0.20125549520068287,0.9320043472634887,0.878898719459187,0.28495546713136943,0.6385855411606131,0.34666496990474993,0.5567379345492073,0.7100042211907086,0.38539916387421613,0.13867241434104705,0.2590689074356882,0.22105120436720505,0.6306256837813742,0.23788198099843194,0.7652887476418866,0.5431650559955191,0.7232697948784959,0.11097297127357897,0.9254406764213868,0.6871304935307956,0.5737496621740633,0.11839421195232436,0.44711159403398526,0.12481606837487869,0.8036860895119331,0.887672522012661,0.16813321394191116,0.3524103811417473,0.026264645594369584,0.7803611024295775,0.047017269606922873,0.10237174960678819,0.6711025829525489,0.41660399620823074,0.11262672001215068,0.6133588194494374,0.5698361404654239,0.21360436549752637,0.43070654491238913,0.6473730337332688,0.3989153469102823,0.03715389905854083,0.9689399284705403,0.017724241718830247,0.3223400313412015,0.0,0.5958814905301003,0.16472254908523698,0.48924230675765246,0.6845609043114066,0.7983839877317087,0.8495816576391558,0.9887329897126134,0.7551478656483018,0.976878442979127,0.034924899937779585,0.12353010079127469,0.2645919619073137,0.7988179573544563,0.11387599289572559,0.0018774961274568014,0.3241581966905679,0.9649862592062433,0.9718248739157506,0.9314107926364187,0.43947746691769296
Whitebait_Smelt,0.4867065137721024,13.831273554962646,0.40243536204734287,0.10014511947652893,0.9036489022765107,0.8983092763782528,0.5253891505751533,0.7510524496270997,0.5473116308310326,0.774912452990365,0.23380261450165885,0.7471749661935815,0.8916870817408944,0.6122523178227386,0.03262546794967103,0.09104512679589571,0.857878063753246,0.34155027796826154,0.352909340115687,0.02246136463840742,0.12689082429598741,0.01150696070317625,0.5700969928909386,0.4034301198806819,0.004896961537105504,0.8309395518210804,0.9010826844896906,0.9780224899875444,0.470021603397912,0.8867829024010225,0.7126316867974146,0.7815935460845879,0.2866907753926111,0.8139185162526933,0.03643518512017463,0.6778809347252162,0.2544099181069408,0.2714001273082406,0.6090405413934717,0.4371906890958196,0.08969694858774235,0.6876742215250894,0.9113914676510166,0.3039588520986015,0.8357232521990087,0.4876511515827613,0.650426389041224,0.9937386985412231,0.7935109200429574,0.8959419610935768,0.26636129756393434,0.03575487614235329,0.7741813299439277,0.40105885501739547,0.21123941953413738,0.9097719337443021,0.6479040168860992,0.12126807159263298,0.29850321184574513,0.05145107302289731,0.5977741964121749,0.5242710590116901,0.17032326836558698,0.9460654752005095,0.8101708766142014,0.05104494366140255,0.5943983206598843,0.4042016238557984,0.36659725011794375,0.8591059132615507,0.5522238413570406,0.4281240781224934,0.5750747961877802,0.3146594881362472,0.7373450096512387,0.7690283978104122,0.06773646269565559,0.5911040595386081,0.6447884757263256,0.4753485535042753,0.10293368255228375,0.0006521084739189442,0.5958814905301003,0.0,0.2293884640937358,0.7588335407217481,0.028586985897728234,0.41895623155457307,0.733029031980984,0.6005148235243645,0.5781597642911988,0.024496225193393895,0.23106441916058096,0.9473060253460012,0.6765881285403306,0.36638958133887134,0.945310075550524,0.20248282273901297,0.25319210253963376,0.1868277863444785,0.9560027238525275,0.3475557547546989,0.944174484217165
Whitespotted_Greenling,0.1467454243240507,13.551814335634191,0.8756914156554354,0.42806789201806106,0.1822226118561847,0.8769952877122237,0.2207283126370314,0.409661105389032,0.1915158600127953,0.42004904327557646,0.610936510529392,0.9480161991068876,0.8907033927497922,4.073954479011377e-05,0.6023552188353127,0.21777333912043262,0.3441808992216264,0.09836565267183472,0.04468388420876179,0.6781750800021987,0.5911332432717793,0.6035809316647704,0.06134759316546945,0.5895359703509588,0.32369301832425634,0.526699619377123,0.4424170701277038,0.5552037786683317,0.6309275682362442,0.20637702482588438,0.09195356956310574,0.35118115740477696,0.7272334313249184,0.6639042667078916,0.060515518622005104,0.2965639985617934,0.6472015441036997,0.2400654078754283,0.39085472932108767,0.7008457012581256,0.6634423883417669,0.6751453587080636,0.8874967392547866,0.250064317369317,0.5973369929098953,0.2658097420623773,0.8818472261662803,0.7195059554423409,0.9347947129166464,0.5477613390394269,0.4712247769507616,0.23030678509689806,0.9455377336016387,0.9587970246067478,0.5240668376435516,0.5945645120649591,0.779529208054238,0.733717542299439,0.8316127528271464,0.17687132288529228,0.24511529779350405,0.7977357951551719,0.6052195156403486,0.12666493469856022,0.8973450757035804,0.07611919235560405,0.9820410437242044,0.5645912574188556,0.72688129292397,0.7723363171359194,0.9977604030489218,0.09719778570736104,0.33413953985689404,0.9893626707611044,0.8324990162960697,0.6484114825503557,0.3311410715162382,0.4423402481835028,0.4048743179567337,0.7658220608851539,0.6525594059725143,0.2754309509774664,0.16472254908523698,0.2293884640937358,0.0,0.21375217738652907,0.20430228711544207,0.8654112485373621,0.7604749927705658,0.8536193119951506,0.09247892161188465,0.8581852482652594,0.15070156739141416,0.3323098434569888,0.703411395628119,0.7902327717831568,0.06150056140699711,0.7512713480412726,0.6226716248951251,0.02635755204972945,0.4486311937847539,0.25557027839865787,0.8677443966936895
Wolf_Eel,0.07746055310001121,13.510245808559402,0.49186052956954596,0.14726558674934342,0.6545135897847014,0.37500911379407875,0.41262024697514377,0.74627788066015,0.265962012261303,0.6257783985641536,0.47123759107947727,0.4944272929013802,0.8103263344343783,0.5379086631454476,0.3227496344128734,0.22175753099568363,0.6747326799570913,0.3043481773498259,0.493516929015403,0.8006767107296852,0.862886877699551,0.7348741296276613,0.02333066615350743,0.25982155092047066,0.7438029057137678,0.4731404851393064,0.46243797562820244,0.4269227885287089,0.7254751159274982,0.7418039622646292,0.3923959429120494,0.10386644845048187,0.524884018995475,0.2327974651262844,0.980031772389695,0.14371833721356875,0.35415269413729,0.9524295743649168,0.015819611715504056,0.8613604482146463,0.8922928038421646,0.8324160486796658,0.735114938671463,0.8513421425820229,0.3028970131895523,0.003359893260793445,0.09566851300595614,0.6766022035020792,0.23621541640976862,0.5327580517457712,0.897450337905051,0.3999202960687891,0.30836528333106183,0.4785219852530951,0.06739309142073757,0.6226976467310477,0.9745466867441999,0.9774915775140446,0.7443113421175545,0.6233852462295529,0.1911280611620889,0.14813439837164744,0.7512577862305239,0.8854957901523307,0.8651564918911042,0.3369168407302149,0.23628977349494285,0.05535187846843137,0.09499612914262523,0.13875103916713516,0.7250105478064037,0.31401146065872243,0.9085082030701661,0.9098955250487466,0.13862904367667173,0.13100972348286133,0.1767917485382391,0.521344621689703,0.32848174703416844,0.20376370331732785,0.27797813282381667,0.36345306812095957,0.48924230675765246,0.7588335407217481,0.21375217738652907,0.0,0.5290341702160362,0.21980480166156802,0.015631670221963434,0.9401655092995633,0.6416843804744405,0.3072602093131067,0.05248915880105731,0.968992154484519,0.8818131900220769,0.4474807115875241,0.3382706863704835,0.41722221505231316,0.20480765962291603,0.2354720050045872,0.6696580869242129,0.2908232449755518,0.1821188485903048
Unnamed: 86,0.7227801896228426,13.55212738770496,0.17655443820451866,0.3731188503275229,0.07217668362307073,0.8850654990793889,0.19382611440252906,0.6780853951643536,0.9879013015188731,0.6640249002912212,0.8192330726458547,0.4906796325778554,0.8917815018635061,0.5940239203294654,0.7664694381468928,0.6741193022465398,0.02749437431222601,0.3731025691943344,0.6149523798655842,0.3661589670593157,0.45752462392094584,0.7621108276828531,0.4510294970749814,0.5739167095617262,0.6237994826818897,0.14858235607680748,0.5473171471801854,0.13798558458639776,0.885495439696485,0.18156891333812353,0.47355606635871217,0.058547596241172006,0.3752148703500273,0.0035704037646788755,0.5593886205643703,0.8982075248584217,0.7529166663048767,0.11027830859300769,0.3990631348061938,0.7494949834323477,0.6745951362912308,0.013440055950543539,0.13813193053297057,0.8062282443050621,0.9870417835052547,0.17545028942344199,0.3637457775554248,0.2665359449053901,0.39552692999985284,0.24613867030617342,0.19050645390207954,0.8414112079060544,0.9873238596189242,0.42422580770758267,0.8238080204685201,0.32111206824034433,0.3363253903139848,0.393798475264417,0.9325764995573519,0.7740609568761273,0.2701368047304932,0.5117045366866083,0.2623335368194397,0.32496280095724217,0.7054006132614606,0.8857721635741707,0.5709445966392154,0.3551917313810725,0.8156637061035952,0.7514898776974833,0.8486404054704255,0.877837198410214,0.7891177412228231,0.9840909997048206,0.3819880958550459,0.28939663488777057,0.8505698730225499,0.3704734321011983,0.10898526867297231,0.2600997458496779,0.42931999863943016,0.543704359276291,0.6845609043114066,0.028586985897728234,0.20430228711544207,0.5290341702160362,0.0,0.933977079263086,0.7189639591361542,0.27078566301452156,0.8699485068051933,0.1262669267067832,0.07196737798966257,0.4498857262958198,0.311686706445541,0.6395987667094466,0.4553126790651799,0.25470193749614534,0.0020284944425981166,0.3419179381683687,0.5220186117293183,0.9343971223607788,0.08285393879537528
Batrachoidiformes,0.6692062829247523,13.724478294008925,0.7092783657024976,0.09653195532337866,0.5824719486838321,0.13759630510813659,0.9766446545329487,0.11698271701905094,0.05395464586235166,0.2680756932953505,0.17480071061568525,0.18813037880884076,0.002358597726630718,0.382554222481704,0.7286710441281289,0.13525316160709488,0.27325786375473915,0.812179774936477,0.4648398056376729,0.17210030851133695,0.36356498025808504,0.8357469701884143,0.5817082235523763,0.8041537452391113,0.023279099893892208,0.13650690665188425,0.060607384784593044,0.19053759783600444,0.6288610473436956,0.22751865440787722,0.385859779813035,0.7801206280699905,0.6326964544699446,0.12155157589371557,0.6208674349830664,0.5605275096554623,0.6923170720480102,0.8815992424692909,0.2828848825086371,0.4721383669506626,0.8089219786849585,0.6426110153177402,0.5836538367768406,0.8031688362804014,0.6121998038459437,0.04340403601719067,0.04592408894276556,0.7626617868843913,0.5228256640258625,0.5468665258718887,0.2969184176531613,0.4328874813118936,0.4077843233601013,0.4838105006343112,0.5932793518182697,0.8916627578871104,0.7622104084029405,0.6278432781081585,0.7018593872014977,0.5928088575982378,0.12482437015184167,0.2417127708598933,0.3655823137584505,0.9462139527326455,0.7697660169034487,0.36777332088128034,0.9427771582485553,0.9158957751350422,0.07960757486207148,0.6965185531870185,0.5678415365478016,0.7164619002414223,0.09174403848429968,0.011846507034089071,0.7840542200481642,0.7411766402131634,0.35876071961822287,0.957332336568977,0.9374442028589399,0.35318331232970135,0.11374991343013197,0.35907719046517184,0.7983839877317087,0.41895623155457307,0.8654112485373621,0.21980480166156802,0.933977079263086,0.0,0.9586461077959424,0.6046701707617407,0.28933970365297723,0.08381682286015979,0.1690336293680973,0.2969417699989396,0.9864272233312796,0.7605350176443556,0.05522774986684309,0.6661818907736774,0.39545100568771263,0.5752633234336193,0.749757428738491,0.9663840331846705,0.06377078399853864
Cephalopoda,0.7474675629494999,13.311584634656487,0.3561879998123666,0.7691255258168147,0.0008293514840235217,0.44937898612559446,0.8192491885126645,0.5519291678820099,0.02339350312834587,0.42587098149869307,0.9881224772723913,0.08681115379561266,0.5945163421243542,0.22051521773066296,0.10856618569061727,0.9879554081135777,0.8023609310647805,0.38437963717362045,0.7473054276325423,0.6242275511071333,0.0804799252797852,0.03204763366415264,0.8166351598191312,0.2963115400017706,0.6937717327650994,0.16329041223316998,0.4222850400506116,0.39365252025520703,0.34691944662260243,0.7934836574767616,0.5362220679491326,0.21513777275191748,0.3753471531361392,0.056516870562063226,0.554524127980078,0.17752462622177645,0.10716141104337851,0.016493436414726115,0.6158491330527028,0.5541568237888745,0.5795513021703731,0.43198150639167976,0.7394258294422021,0.05344288009955689,0.8189323578206694,0.1885383549790849,0.44440902525716197,0.8647439762082035,0.9883501364259653,0.916810043785836,0.8436070704193066,0.3450392561381591,0.3916456186671221,0.5798268441345943,0.21721223423407388,0.5747359936727262,0.7330598963349316,0.011619244790444294,0.8383217958714972,0.2415990019298978,0.3578033438263748,0.27488922390360426,0.3214190507174466,0.6897924175578565,0.9547130479095506,0.9040117014995864,0.8301677584521122,0.7071908721821911,0.7860949190472792,0.1524846314254925,0.7042159867419852,0.09510600768028998,0.4579577902509949,0.8420932584152516,0.4127560354324449,0.808301380739087,0.3161541294429001,0.8626007794696523,0.9445516467303184,0.27927598773940765,0.42973506262935024,0.17845518192695842,0.8495816576391558,0.733029031980984,0.7604749927705658,0.015631670221963434,0.7189639591361542,0.9586461077959424,0.0,0.4446249631480794,0.4359159498688864,0.06363268936559052,0.31865952353736393,0.7712259217959341,0.829737404859154,0.9893266641892472,0.5845135825201658,0.04123979043230508,0.4487626569623897,0.832930685796438,0.9440951377656652,0.8302600746093726,0.6896287366184783
Chimaeriformes,0.41367835824593935,13.2422750601827,0.26483905539113295,0.2405909578909109,0.7729413143188298,0.6689084130940526,0.8022650675291431,0.820807393409614,0.5528143835988104,0.2026284354458021,0.6776343905272237,0.4922231456723487,0.4965357597259502,0.3873887884573114,0.07728608761734279,0.215244927140117,0.01318686000916558,0.08021708917466575,0.9582495438919074,0.8623538422639319,0.15763057919497603,0.46630673533911293,0.47967202382498,0.8465895427850471,0.7687547270457005,0.346070385414212,0.39722161153462676,0.11029305700026426,0.8751258616877887,0.6457579394262871,0.9634639769275755,0.008137555284210007,0.4479371972455406,0.304099829084021,0.2595418246997516,0.26438418187808055,0.32474782835011273,0.950189458296165,0.5770567202184848,0.18352101356491346,0.3823811437830378,0.7286536457890449,0.591102911658092,0.07818409331386311,0.10609836006184903,0.6023697123037065,0.7910112990799887,0.8970456649544071,0.706978403413062,0.3841214324006095,0.3364034132978281,0.3933170579804782,0.8690719073979005,0.9385802265264822,0.6435762981573017,0.5151872658880309,0.21741783243877688,0.9138678245817706,0.8047469009509451,0.7940468939088315,0.9034648876598391,0.8798922558702309,0.1137211497275109,0.7679103206443544,0.1858610966378671,0.46021550838958003,0.9801364127101238,0.3799229571604459,0.791171321037094,0.8633996912352196,0.41559003623473956,0.8942868345981946,0.817118213874758,0.9114833077361222,0.849309917507288,0.4204575604234576,0.8855833538688901,0.23674290954875232,0.7308120820012429,0.06347890285058444,0.8615745685404501,0.3023763669761844,0.9887329897126134,0.6005148235243645,0.8536193119951506,0.9401655092995633,0.27078566301452156,0.6046701707617407,0.4446249631480794,0.0,0.8562572584169974,0.8222242968520517,0.6954606450859623,0.005025527341268599,0.36425048871641397,0.3366831819745506,0.39664305978632275,0.35527901233825265,0.2125632667006777,0.7952467768389117,0.4884091765838191,0.40742948600621987,0.4430781899741988
Clupeiformes,0.9045991423986275,13.330266723724053,0.6130247256600544,0.045644158879737495,0.4210642270784326,0.8393501376956445,0.3369983689687679,0.7937335310557618,0.8510098041223241,0.9975800164252995,0.8248594863952079,0.9853118183164303,0.4678168758168668,0.9804231019528713,0.2767630812002958,0.09146720150012244,0.7022888081773356,0.39062350101706145,0.814753570855018,0.9699954845085711,0.7560003714655371,0.25377202597166293,0.1267189177487006,0.9222402053561076,0.8514943305325684,0.5440808189189624,0.05970294470883253,0.12414011525697655,0.0794004058917176,0.6881605622195457,0.8703898554817253,0.06884205506446783,0.5956404452721137,0.7368092634698479,0.008101891436925968,0.8857101307176887,0.4066921879315548,0.981426629278282,0.6419237162144419,0.16419961430429464,0.880452582653448,0.5464665406685426,0.015314578481148589,0.45597071584597293,0.9142029184787139,0.530583210803533,0.9352944378073734,0.030455134310240273,0.6555201257449974,0.13425476786635315,0.14053082359613034,0.1715522268640427,0.11892130239074505,0.19611818349771015,0.8186039143093385,0.28707820259064054,0.6682993978185917,0.2086590286539055,0.8922607848517131,0.09493015355066214,0.012293133469710615,0.4292607298746056,0.18590958403603663,0.6289441349443524,0.8140777723528633,0.3861110111426508,0.9673720581073221,0.5398124710258783,0.364049063962265,0.6351802737406823,0.920331044483593,0.8012826746101468,0.4086950559487684,0.9446539804958661,0.9134423589430765,0.5184317392921921,0.9269744702144086,0.13551494108352957,0.43031101502975566,0.06989911474293953,0.7439674415427141,0.08553391148377143,0.7551478656483018,0.5781597642911988,0.09247892161188465,0.6416843804744405,0.8699485068051933,0.28933970365297723,0.4359159498688864,0.8562572584169974,0.0,0.24350744636884203,0.5226667510316714,0.9988494721346742,0.930047898002399,0.16947464251574373,0.017745248398856384,0.5020829232286064,0.5780065100410356,0.9607158542830726,0.1779645085411634,0.2792278735792756,0.18710813412517702
Crustacea,0.6836090920654831,13.322683166371554,0.7803914258957644,0.019276477178872042,0.12579413173273413,0.6277855637637859,0.2084212582568875,0.13208383252293088,0.8285195756244896,0.3404553076406882,0.28860082331998904,0.15666280200782245,0.6360001706046985,0.8219719358937458,0.8456713763758529,0.447542282295742,0.15999042520702023,0.3720129939565071,0.5185638864252567,0.38021057668257274,0.0320482122946848,0.6292509998214717,0.20876505068663487,0.958894554553485,0.21637416051243397,0.05455408978158938,0.6405268631551919,0.004927374768924464,0.16956499749953535,0.864787824856223,0.4383369231470391,0.8880532707682683,0.5193952107656058,0.7005291957014683,0.024395422527207167,0.5380334241064273,0.7337860678220239,0.4338662530289471,0.3346636130859365,0.12538868393762848,0.6615082652942034,0.9384667780560606,0.4418930023530536,0.8261822465770907,0.5431475855140305,0.5329887987141569,0.8957229105193804,0.42953962270534507,0.8974055116665947,0.9338812091169529,0.8430396111383338,0.36601160466907656,0.8898628389574111,0.051059322880512625,0.21081152937884795,0.06322602563107593,0.6049361127348956,0.9045712633700117,0.8457138957093652,0.0937803128097735,0.7936064666988086,0.5100113217878657,0.2572552935798429,0.6319874343464298,0.9281839316286086,0.18973951799820843,0.06287999643795716,0.7777229248098899,0.5142162653926666,0.5606896125391172,0.5741320615463829,0.5527233694268473,0.7042729651662685,0.3693586619924375,0.3530932051876219,0.8943675957527089,0.5824394238310482,0.9535058027835027,0.1736520150364408,0.8357393845248658,0.5438805734962388,0.18091252399774382,0.976878442979127,0.024496225193393895,0.8581852482652594,0.3072602093131067,0.1262669267067832,0.08381682286015979,0.06363268936559052,0.8222242968520517,0.24350744636884203,0.0,0.4556463155995133,0.751700485755663,0.7019521018272247,0.8117625080848907,0.25522634955391565,0.43497894309667584,0.9595053581311154,0.9301764873398565,0.5238111721189732,0.7999427664349316,0.5012388971475259
Gadiformes,0.20865252047287264,13.81803648215216,0.33721827595899867,0.617953577411576,0.23019752694641638,0.6718573089064988,0.1864155257228386,0.7819979729649311,0.09024574937762952,0.11845161977244512,0.6077432903717208,0.9187327112990463,0.6182288859091036,0.8852961481600038,0.8454897151072427,0.8511864808674238,0.7447827208648283,0.5468367843757189,0.20838015939823262,0.5834993597989163,0.1388512316048418,0.8361552585483064,0.17669026808071986,0.29370212461415934,0.9928528261009149,0.7536393320714833,0.7739176091354066,0.8574786952114947,0.707867149872687,0.014439341696973917,0.07628842368062971,0.6373215592852522,0.9158584352931287,0.07186531721682499,0.8771693643937633,0.4573726923628584,0.7564827395164052,0.9064321050372068,0.039921511603948745,0.5944344595130098,0.7455930169372675,0.17712867823557066,0.28092460417293696,0.8133811898493734,0.6511475158483498,0.04964620984652668,0.07115977916033223,0.08029509074283736,0.4388144668015531,0.9343248795348112,0.2835239407889958,0.8766276448885669,0.6290464541222712,0.19402503466243104,0.9586282048705187,0.16742057161508095,0.040802433184807696,0.8638273383976672,0.7787355831286785,0.3204460649641866,0.12923269549835714,0.9836074598009026,0.2780489279952931,0.9966451481916182,0.8115789929909569,0.536740842829846,0.10508743518394603,0.4551143076783928,0.24216768120739918,0.7079547879412226,0.7396174490635712,0.9530156608448572,0.34664932739835674,0.17618577749787612,0.3996591862000398,0.049918581232778036,0.08707569814120775,0.7021950597251361,0.9248353256432282,0.3599285000286423,0.3207689633575618,0.7272929367371883,0.034924899937779585,0.23106441916058096,0.15070156739141416,0.05248915880105731,0.07196737798966257,0.1690336293680973,0.31865952353736393,0.6954606450859623,0.5226667510316714,0.4556463155995133,0.0,0.9391657334223226,0.8632530267868597,0.6645606262257511,0.6140001841826788,0.3051664097616872,0.9564281003251617,0.8226051244680617,0.376165631729515,0.41764399270326846,0.3156392203958607
